order_id,promised_delivery_date,actual_delivery_date,delivery_partner,delivery_status
ORD004940,2026-06-03,,Ekart,In Transit/Lost
ORD004941,2025-10-02,2025-10-02,Shadowfax,Delivered
ORD004942,2025-12-24,2025-12-24,Xpressbees,Delivered
ORD004943,2025-08-29,2025-08-30,Shadowfax,Delivered
ORD004944,2026-04-08,2026-04-10,Shadowfax,Delivered
ORD004945,2025-10-27,,Ekart,In Transit/Lost
ORD004948,2026-09-06,2026-09-06,BlueDart,Delivered
ORD004949,2025-09-06,,Shadowfax,In Transit/Lost
ORD004950,2025-09-16,2025-09-17,Ekart,Delivered
ORD004951,2025-08-01,2025-08-01,Delhivery,Delivered
ORD004952,2025-06-12,2025-06-15,Shadowfax,Delivered
ORD004954,2025-05-04,2025-05-04,Ekart,Delivered
ORD004955,2026-02-06,2026-02-13,Shadowfax,Delivered
ORD004957,2025-05-21,2025-05-21,BlueDart,Delivered
ORD004958,2025-11-21,2025-11-28,Xpressbees,Delivered
ORD004959,2025-06-13,2025-06-13,Ekart,Delivered
ORD004960,2025-05-01,2025-05-01,BlueDart,Delivered
ORD004961,2026-05-12,2026-05-12,Xpressbees,Delivered
ORD004962,2026-03-30,2026-03-30,Xpressbees,Delivered
ORD004963,2026-01-29,2026-01-31,Delhivery,Delivered
ORD004964,2026-04-15,2026-04-17,BlueDart,Delivered
ORD004967,2026-03-05,2026-03-08,BlueDart,Delivered
ORD004968,2026-08-15,2026-08-18,Xpressbees,Delivered
ORD004971,2026-08-12,2026-08-12,BlueDart,Delivered
ORD004972,2025-07-15,2025-07-18,Ekart,Delivered
ORD004973,2025-12-04,,BlueDart,In Transit/Lost
ORD004974,2025-04-13,2025-04-13,BlueDart,Delivered
ORD004975,2025-06-17,,Delhivery,In Transit/Lost
ORD004976,2025-07-04,2025-07-04,Xpressbees,Delivered
ORD004977,2025-04-29,2025-05-02,BlueDart,Delivered
ORD004978,2025-04-10,2025-04-10,BlueDart,Delivered
ORD004979,2026-06-29,2026-07-06,Shadowfax,Delivered
ORD004980,2025-08-09,2025-08-09,Shadowfax,Delivered
ORD004981,2025-07-03,,Ekart,In Transit/Lost
ORD004982,2025-12-16,,Delhivery,In Transit/Lost
ORD004983,2026-03-14,2026-03-16,Delhivery,Delivered
ORD004984,2025-10-25,,Shadowfax,In Transit/Lost
ORD004985,2026-04-11,2026-04-11,Ekart,Delivered
ORD004986,2025-09-15,2025-09-15,BlueDart,Delivered
ORD004987,2025-06-05,2025-06-06,BlueDart,Delivered
ORD004989,2026-08-28,2026-08-28,Delhivery,Delivered
ORD004990,2025-11-08,2025-11-10,Ekart,Delivered
ORD004991,2025-09-10,2025-09-13,BlueDart,Delivered
ORD004992,2026-07-30,2026-07-30,Ekart,Delivered
ORD004994,2026-04-04,2026-04-04,Shadowfax,Delivered
ORD004995,2025-03-28,2025-03-29,Ekart,Delivered
ORD004996,2026-05-21,2026-05-21,BlueDart,Delivered
ORD004997,2026-08-20,2026-08-27,Delhivery,Delivered
ORD004998,2025-11-03,2025-11-04,Delhivery,Delivered
ORD004999,2025-12-10,2025-12-10,Delhivery,Delivered
ORD005000,2026-09-08,2026-09-09,Ekart,Delivered
ORD005001,2025-06-11,2025-06-11,Shadowfax,Delivered
ORD005003,2025-08-02,2025-08-02,Delhivery,Delivered
ORD005004,2026-02-15,2026-02-18,Ekart,Delivered
ORD005005,2026-08-23,2026-08-23,BlueDart,Delivered
ORD005006,2026-07-27,,Xpressbees,In Transit/Lost
ORD005007,2026-04-18,2026-04-21,Shadowfax,Delivered
ORD005008,2025-11-04,2025-11-07,Shadowfax,Delivered
ORD005009,2026-05-13,2026-05-20,Xpressbees,Delivered
ORD005010,2026-02-27,2026-02-28,Shadowfax,Delivered
ORD005011,2026-04-11,2026-04-11,BlueDart,Delivered
ORD005012,2026-06-01,2026-06-01,Ekart,Delivered
ORD005013,2025-10-12,2025-10-12,Xpressbees,Delivered
ORD005015,2025-12-11,,Shadowfax,In Transit/Lost
ORD005017,2025-12-21,2025-12-21,BlueDart,Delivered
ORD005018,2025-07-15,2025-07-15,BlueDart,Delivered
ORD005019,2025-09-21,2025-09-21,BlueDart,Delivered
ORD005020,2026-03-14,2026-03-14,Delhivery,Delivered
ORD005021,2026-04-25,2026-04-25,Ekart,Delivered
ORD005022,2025-12-21,2025-12-21,Delhivery,Delivered
ORD005023,2026-01-04,2026-01-04,Delhivery,Delivered
ORD005024,2026-07-16,2026-07-16,Ekart,Delivered
ORD005025,2026-09-10,2026-09-12,Delhivery,Delivered
ORD005026,2026-02-18,2026-02-18,BlueDart,Delivered
ORD005027,2026-02-19,2026-02-19,Ekart,Delivered
ORD005028,2025-11-12,2025-11-13,Ekart,Delivered
ORD005029,2026-08-20,2026-08-27,Delhivery,Delivered
ORD005030,2026-05-30,2026-06-02,Delhivery,Delivered
ORD005032,2026-04-18,2026-04-18,Ekart,Delivered
ORD005034,2026-01-10,2026-01-10,Ekart,Delivered
ORD005035,2026-05-08,2026-05-08,Xpressbees,Delivered
ORD005036,2025-04-16,2025-04-16,Ekart,Delivered
ORD005038,2025-10-30,2025-11-01,Xpressbees,Delivered
ORD005039,2026-02-25,2026-02-25,Ekart,Delivered
ORD005040,2026-05-24,2026-05-27,Xpressbees,Delivered
ORD005041,2025-12-07,,Delhivery,In Transit/Lost
ORD005042,2026-07-13,2026-07-16,BlueDart,Delivered
ORD005043,2026-08-07,2026-08-08,Ekart,Delivered
ORD005045,2026-02-15,2026-02-15,Delhivery,Delivered
ORD005046,2025-07-27,2025-07-27,BlueDart,Delivered
ORD005047,2025-09-12,2025-09-12,Ekart,Delivered
ORD005048,2026-02-07,,Shadowfax,In Transit/Lost
ORD005049,2025-11-21,2025-11-28,Xpressbees,Delivered
ORD005050,2025-09-02,2025-09-09,BlueDart,Delivered
ORD005051,2026-03-13,2026-03-13,Ekart,Delivered
ORD005052,2025-04-13,2025-04-13,Ekart,Delivered
ORD005053,2025-07-27,2025-07-27,Delhivery,Delivered
ORD005054,2026-07-26,2026-07-26,Ekart,Delivered
ORD005055,2025-08-08,,Xpressbees,In Transit/Lost
ORD005056,2025-08-14,2025-08-14,BlueDart,Delivered
ORD005057,2026-01-06,2026-01-06,Xpressbees,Delivered
ORD005058,2025-04-15,2025-04-15,Shadowfax,Delivered
ORD005059,2026-08-20,2026-08-20,Ekart,Delivered
ORD005060,2025-11-21,2025-11-21,BlueDart,Delivered
ORD005061,2025-10-25,,Shadowfax,In Transit/Lost
ORD005062,2025-11-13,2025-11-15,Shadowfax,Delivered
ORD005063,2026-08-23,2026-08-25,BlueDart,Delivered
ORD005064,2026-06-01,2026-06-04,Xpressbees,Delivered
ORD005065,2025-08-19,2025-08-19,BlueDart,Delivered
ORD005066,2026-06-07,2026-06-07,Ekart,Delivered
ORD005067,2026-01-15,2026-01-15,Ekart,Delivered
ORD005068,2025-11-05,2025-11-05,BlueDart,Delivered
ORD005069,2025-12-21,2025-12-21,Shadowfax,Delivered
ORD005070,2026-08-20,2026-08-27,Delhivery,Delivered
ORD005071,2026-05-26,2026-05-26,Delhivery,Delivered
ORD005072,2026-03-06,2026-03-06,BlueDart,Delivered
ORD005073,2025-09-04,2025-09-06,Xpressbees,Delivered
ORD005074,2026-02-12,2026-02-13,Ekart,Delivered
ORD005076,2026-09-09,2026-09-09,Delhivery,Delivered
ORD005077,2025-07-18,,Xpressbees,In Transit/Lost
ORD005078,2026-03-18,,Shadowfax,In Transit/Lost
ORD005079,2025-08-25,2025-08-26,Xpressbees,Delivered
ORD005080,2025-05-25,2025-05-27,Shadowfax,Delivered
ORD005081,2025-07-30,2025-07-31,Xpressbees,Delivered
ORD005082,2026-09-09,,Shadowfax,In Transit/Lost
ORD005083,2026-01-20,2026-01-20,Shadowfax,Delivered
ORD005084,2025-09-16,2025-09-16,BlueDart,Delivered
ORD005085,2026-01-13,2026-01-16,BlueDart,Delivered
ORD005086,2025-07-09,,Shadowfax,In Transit/Lost
ORD005087,2026-03-27,2026-03-29,Shadowfax,Delivered
ORD005088,2025-05-08,2025-05-08,Delhivery,Delivered
ORD005089,2026-03-07,2026-03-07,Shadowfax,Delivered
ORD005090,2026-08-19,2026-08-19,Xpressbees,Delivered
ORD005091,2025-04-05,2025-04-07,Shadowfax,Delivered
ORD005092,2025-06-03,2025-06-03,Xpressbees,Delivered
ORD005093,2026-05-02,,Xpressbees,In Transit/Lost
ORD005095,2026-03-13,2026-03-13,BlueDart,Delivered
ORD005096,2026-03-20,2026-03-20,BlueDart,Delivered
ORD005097,2025-11-05,,BlueDart,In Transit/Lost
ORD005098,2026-07-28,2026-07-30,Xpressbees,Delivered
ORD005099,2025-07-12,2025-07-13,Ekart,Delivered
ORD005100,2025-06-20,2025-06-20,Delhivery,Delivered
ORD005101,2025-05-17,2025-05-17,Delhivery,Delivered
ORD005102,2026-08-10,2026-08-10,Shadowfax,Delivered
ORD005103,2025-09-07,2025-09-09,Delhivery,Delivered
ORD005104,2026-01-09,,Shadowfax,In Transit/Lost
ORD005105,2026-01-14,,Xpressbees,In Transit/Lost
ORD005106,2025-04-29,2025-05-06,Shadowfax,Delivered
ORD005108,2026-07-10,2026-07-10,Ekart,Delivered
ORD005109,2026-06-29,2026-07-01,Ekart,Delivered
ORD005110,2025-03-24,2025-03-27,Delhivery,Delivered
ORD005111,2025-07-31,2025-08-03,BlueDart,Delivered
ORD005112,2026-05-18,2026-05-21,Ekart,Delivered
ORD005113,2026-05-27,2026-05-30,Xpressbees,Delivered
ORD005114,2026-08-16,2026-08-16,Ekart,Delivered
ORD005115,2026-08-29,,Xpressbees,In Transit/Lost
ORD005116,2025-05-25,2025-06-01,Ekart,Delivered
ORD005117,2025-11-22,2025-11-22,BlueDart,Delivered
ORD005118,2025-05-28,,Shadowfax,In Transit/Lost
ORD005119,2026-05-12,2026-05-12,Delhivery,Delivered
ORD005120,2026-05-18,,Delhivery,In Transit/Lost
ORD005121,2025-12-02,2025-12-02,Shadowfax,Delivered
ORD005123,2026-03-20,,Ekart,In Transit/Lost
ORD005124,2025-08-21,2025-08-21,Shadowfax,Delivered
ORD005125,2025-05-08,2025-05-15,Xpressbees,Delivered
ORD005126,2026-05-23,,Ekart,In Transit/Lost
ORD005127,2025-10-02,2025-10-02,BlueDart,Delivered
ORD005128,2025-10-21,,Ekart,In Transit/Lost
ORD005129,2025-07-04,2025-07-05,Shadowfax,Delivered
ORD005130,2026-08-17,2026-08-20,Shadowfax,Delivered
ORD005131,2026-04-18,2026-04-20,Delhivery,Delivered
ORD005133,2026-02-23,2026-02-23,Delhivery,Delivered
ORD005134,2026-08-28,,Shadowfax,In Transit/Lost
ORD005136,2026-09-12,2026-09-12,Delhivery,Delivered
ORD005137,2025-06-18,2025-06-18,BlueDart,Delivered
ORD005138,2025-09-26,2025-09-26,Shadowfax,Delivered
ORD005139,2025-12-30,2025-12-30,BlueDart,Delivered
ORD005140,2026-03-31,2026-03-31,BlueDart,Delivered
ORD005141,2025-07-07,2025-07-14,Xpressbees,Delivered
ORD005142,2026-09-10,2026-09-11,Delhivery,Delivered
ORD005143,2026-05-06,,Delhivery,In Transit/Lost
ORD005144,2025-09-30,,Shadowfax,In Transit/Lost
ORD005146,2025-10-22,2025-10-22,Ekart,Delivered
ORD005147,2026-05-07,2026-05-07,Ekart,Delivered
ORD005148,2025-05-20,2025-05-22,Xpressbees,Delivered
ORD005149,2025-12-26,,Delhivery,In Transit/Lost
ORD005150,2026-06-05,2026-06-05,Shadowfax,Delivered
ORD005151,2025-07-18,,BlueDart,In Transit/Lost
ORD005152,2025-07-03,2025-07-10,BlueDart,Delivered
ORD005153,2026-03-02,2026-03-02,Delhivery,Delivered
ORD005154,2026-05-17,2026-05-17,BlueDart,Delivered
ORD005155,2026-05-02,2026-05-09,Ekart,Delivered
ORD005156,2025-05-01,2025-05-01,Delhivery,Delivered
ORD005157,2026-09-13,2026-09-14,Shadowfax,Delivered
ORD005158,2025-07-23,2025-07-24,Xpressbees,Delivered
ORD005159,2026-03-12,2026-03-12,Delhivery,Delivered
ORD005160,2026-07-31,2026-07-31,Xpressbees,Delivered
ORD005162,2026-05-15,,Delhivery,In Transit/Lost
ORD005163,2025-10-21,,Xpressbees,In Transit/Lost
ORD005164,2026-03-06,2026-03-06,Shadowfax,Delivered
ORD005165,2025-07-08,2025-07-08,Xpressbees,Delivered
ORD005166,2025-04-14,,Shadowfax,In Transit/Lost
ORD005167,2025-11-25,2025-11-25,Shadowfax,Delivered
ORD005168,2025-03-27,2025-03-27,BlueDart,Delivered
ORD005169,2025-10-03,2025-10-04,Shadowfax,Delivered
ORD005170,2026-09-10,2026-09-12,BlueDart,Delivered
ORD005171,2026-08-10,2026-08-17,Delhivery,Delivered
ORD005172,2026-03-10,2026-03-13,BlueDart,Delivered
ORD005173,2025-11-03,,Xpressbees,In Transit/Lost
ORD005174,2026-06-20,2026-06-21,Delhivery,Delivered
ORD005175,2026-08-30,,BlueDart,In Transit/Lost
ORD005176,2026-07-01,,Shadowfax,In Transit/Lost
ORD005177,2025-05-11,2025-05-11,BlueDart,Delivered
ORD005178,2026-06-22,2026-06-22,Delhivery,Delivered
ORD005179,2026-02-08,2026-02-08,Delhivery,Delivered
ORD005180,2026-01-20,2026-01-23,Ekart,Delivered
ORD005181,2025-05-27,,Xpressbees,In Transit/Lost
ORD005182,2025-06-05,2025-06-05,Ekart,Delivered
ORD005183,2025-12-14,2025-12-14,Xpressbees,Delivered
ORD005184,2026-09-12,2026-09-15,BlueDart,Delivered
ORD005185,2026-04-19,2026-04-19,Shadowfax,Delivered
ORD005186,2025-09-23,2025-09-23,Xpressbees,Delivered
ORD005187,2026-02-23,2026-02-23,Ekart,Delivered
ORD005188,2025-04-10,2025-04-12,Ekart,Delivered
ORD005189,2026-06-20,2026-06-20,Xpressbees,Delivered
ORD005190,2025-09-11,2025-09-11,Xpressbees,Delivered
ORD005191,2025-09-10,2025-09-12,BlueDart,Delivered
ORD005192,2026-06-10,2026-06-10,Delhivery,Delivered
ORD005193,2025-08-28,2025-08-30,Delhivery,Delivered
ORD005195,2025-04-22,2025-04-22,Delhivery,Delivered
ORD005196,2025-09-02,2025-09-02,BlueDart,Delivered
ORD005197,2026-08-28,2026-08-28,Delhivery,Delivered
ORD005198,2025-06-05,2025-06-06,Delhivery,Delivered
ORD005199,2025-08-12,2025-08-12,Delhivery,Delivered
ORD005200,2025-10-16,2025-10-16,Ekart,Delivered
ORD005201,2025-06-15,2025-06-15,Delhivery,Delivered
ORD005202,2025-09-25,,Shadowfax,In Transit/Lost
ORD005203,2025-11-02,2025-11-02,Shadowfax,Delivered
ORD005204,2025-05-03,,Delhivery,In Transit/Lost
ORD005205,2026-01-04,2026-01-04,Ekart,Delivered
ORD005206,2025-05-05,2025-05-07,Ekart,Delivered
ORD005207,2025-09-08,2025-09-15,BlueDart,Delivered
ORD005208,2025-08-31,,Shadowfax,In Transit/Lost
ORD005209,2025-04-06,2025-04-13,BlueDart,Delivered
ORD005210,2026-09-03,2026-09-03,Shadowfax,Delivered
ORD005211,2025-09-17,2025-09-17,Delhivery,Delivered
ORD005212,2026-04-13,2026-04-13,Shadowfax,Delivered
ORD005213,2026-07-07,2026-07-08,BlueDart,Delivered
ORD005215,2026-02-13,,BlueDart,In Transit/Lost
ORD005216,2026-06-26,2026-06-27,Shadowfax,Delivered
ORD005217,2025-10-04,2025-10-04,BlueDart,Delivered
ORD005219,2025-08-14,2025-08-15,Shadowfax,Delivered
ORD005220,2025-09-22,2025-09-22,Ekart,Delivered
ORD005221,2026-07-17,2026-07-17,Ekart,Delivered
ORD005222,2025-07-01,,Shadowfax,In Transit/Lost
ORD005223,2025-07-15,2025-07-15,BlueDart,Delivered
ORD005225,2025-07-29,2025-07-29,Shadowfax,Delivered
ORD005226,2025-08-21,2025-08-22,Ekart,Delivered
ORD005227,2026-06-22,2026-06-25,BlueDart,Delivered
ORD005228,2026-01-17,,Shadowfax,In Transit/Lost
ORD005229,2026-01-11,2026-01-12,BlueDart,Delivered
ORD005230,2026-06-29,2026-07-06,Shadowfax,Delivered
ORD005231,2026-06-04,2026-06-04,Xpressbees,Delivered
ORD005232,2026-01-16,2026-01-16,Shadowfax,Delivered
ORD005233,2026-01-28,2026-01-28,Shadowfax,Delivered
ORD005234,2026-03-31,,Xpressbees,In Transit/Lost
ORD005235,2025-09-02,2025-09-02,Xpressbees,Delivered
ORD005237,2025-08-31,2025-08-31,Delhivery,Delivered
ORD005238,2026-07-20,2026-07-27,Shadowfax,Delivered
ORD005239,2026-05-03,2026-05-05,BlueDart,Delivered
ORD005240,2025-04-14,2025-04-14,Shadowfax,Delivered
ORD005241,2026-08-03,2026-08-05,Delhivery,Delivered
ORD005242,2025-11-06,2025-11-08,Xpressbees,Delivered
ORD005243,2026-03-15,2026-03-15,Delhivery,Delivered
ORD005244,2025-08-15,2025-08-17,Ekart,Delivered
ORD005245,2025-04-22,2025-04-23,Shadowfax,Delivered
ORD005246,2025-05-01,2025-05-01,Xpressbees,Delivered
ORD005247,2026-08-17,2026-08-17,Xpressbees,Delivered
ORD005248,2026-02-03,2026-02-06,BlueDart,Delivered
ORD005249,2025-05-22,2025-05-22,Xpressbees,Delivered
ORD005250,2025-12-06,2025-12-06,Ekart,Delivered
ORD005251,2025-12-01,2025-12-03,Xpressbees,Delivered
ORD005252,2025-10-04,,BlueDart,In Transit/Lost
ORD005253,2026-01-09,2026-01-09,BlueDart,Delivered
ORD005254,2025-08-14,2025-08-14,Delhivery,Delivered
ORD005255,2026-02-05,2026-02-05,Ekart,Delivered
ORD005256,2026-01-23,,BlueDart,In Transit/Lost
ORD005257,2026-05-27,2026-05-27,Ekart,Delivered
ORD005258,2025-05-08,2025-05-11,Shadowfax,Delivered
ORD005259,2025-06-21,2025-06-21,BlueDart,Delivered
ORD005262,2026-07-07,2026-07-07,Xpressbees,Delivered
ORD005263,2026-03-01,2026-03-01,Shadowfax,Delivered
ORD005265,2025-07-19,2025-07-19,BlueDart,Delivered
ORD005266,2026-04-09,2026-04-10,Delhivery,Delivered
ORD005267,2025-06-25,2025-06-25,Delhivery,Delivered
ORD005268,2026-08-21,2026-08-22,Delhivery,Delivered
ORD005270,2025-12-23,2025-12-25,Shadowfax,Delivered
ORD005271,2026-09-11,2026-09-14,BlueDart,Delivered
ORD005272,2025-03-28,2025-03-29,Shadowfax,Delivered
ORD005273,2025-12-31,2025-12-31,Shadowfax,Delivered
ORD005274,2025-08-18,,Xpressbees,In Transit/Lost
ORD005275,2026-05-28,2026-05-28,Shadowfax,Delivered
ORD005277,2025-07-03,2025-07-03,BlueDart,Delivered
ORD005279,2025-04-27,2025-04-30,Ekart,Delivered
ORD005280,2025-07-17,2025-07-18,BlueDart,Delivered
ORD005282,2025-07-05,2025-07-05,Shadowfax,Delivered
ORD005283,2026-01-03,2026-01-04,BlueDart,Delivered
ORD005284,2025-09-25,,Xpressbees,In Transit/Lost
ORD005285,2025-10-27,2025-10-27,Ekart,Delivered
ORD005287,2026-07-30,2026-07-30,BlueDart,Delivered
ORD005288,2025-08-28,2025-08-28,Ekart,Delivered
ORD005289,2025-08-07,2025-08-08,BlueDart,Delivered
ORD005290,2026-07-01,,Xpressbees,In Transit/Lost
ORD005291,2025-05-29,,Shadowfax,In Transit/Lost
ORD005294,2025-12-16,2025-12-16,Delhivery,Delivered
ORD005295,2026-09-03,2026-09-03,Delhivery,Delivered
ORD005296,2025-10-30,2025-10-30,Ekart,Delivered
ORD005299,2025-06-02,2025-06-02,Delhivery,Delivered
ORD005300,2025-07-02,2025-07-02,Ekart,Delivered
ORD005301,2026-03-07,2026-03-07,Xpressbees,Delivered
ORD005302,2025-05-26,2025-05-26,Delhivery,Delivered
ORD005303,2026-03-20,2026-03-20,Xpressbees,Delivered
ORD005304,2025-06-05,2025-06-12,Ekart,Delivered
ORD005305,2025-04-14,2025-04-14,Xpressbees,Delivered
ORD005306,2026-09-13,2026-09-13,Xpressbees,Delivered
ORD005307,2026-04-30,2026-04-30,BlueDart,Delivered
ORD005308,2026-04-23,2026-04-25,Ekart,Delivered
ORD005309,2026-03-28,2026-03-28,Delhivery,Delivered
ORD005310,2025-06-03,2025-06-06,Xpressbees,Delivered
ORD005312,2026-08-23,2026-08-23,BlueDart,Delivered
ORD005313,2026-01-30,2026-02-06,Shadowfax,Delivered
ORD005314,2026-03-13,2026-03-13,Ekart,Delivered
ORD005315,2026-04-14,2026-04-15,Delhivery,Delivered
ORD005316,2026-06-17,2026-06-19,Xpressbees,Delivered
ORD005317,2025-04-01,2025-04-01,Delhivery,Delivered
ORD005318,2025-05-21,2025-05-24,Xpressbees,Delivered
ORD005319,2025-07-13,2025-07-13,Xpressbees,Delivered
ORD005322,2026-05-23,2026-05-23,BlueDart,Delivered
ORD005323,2026-07-07,,Xpressbees,In Transit/Lost
ORD005324,2025-09-16,2025-09-19,Shadowfax,Delivered
ORD005326,2026-03-17,2026-03-20,BlueDart,Delivered
ORD005327,2026-03-25,2026-03-25,BlueDart,Delivered
ORD005328,2025-11-17,2025-11-19,Ekart,Delivered
ORD005329,2025-07-12,2025-07-14,Xpressbees,Delivered
ORD005330,2026-03-03,,BlueDart,In Transit/Lost
ORD005331,2025-07-13,2025-07-13,Delhivery,Delivered
ORD005332,2025-10-02,2025-10-02,Shadowfax,Delivered
ORD005334,2026-06-29,2026-06-29,Shadowfax,Delivered
ORD005335,2026-03-17,2026-03-24,BlueDart,Delivered
ORD005336,2025-12-14,2025-12-14,Delhivery,Delivered
ORD005337,2026-08-18,2026-08-19,Ekart,Delivered
ORD005338,2025-11-17,2025-11-17,Shadowfax,Delivered
ORD005339,2025-08-08,2025-08-08,Delhivery,Delivered
ORD005340,2025-11-13,2025-11-16,Ekart,Delivered
ORD005341,2025-06-16,,Xpressbees,In Transit/Lost
ORD005342,2026-05-21,2026-05-23,Shadowfax,Delivered
ORD005344,2026-05-01,2026-05-02,Ekart,Delivered
ORD005345,2026-01-01,,Shadowfax,In Transit/Lost
ORD005346,2025-07-11,2025-07-11,Shadowfax,Delivered
ORD005348,2025-08-26,,Xpressbees,In Transit/Lost
ORD005349,2025-08-23,2025-08-23,Shadowfax,Delivered
ORD005350,2025-06-29,2025-06-29,Delhivery,Delivered
ORD005351,2026-05-13,2026-05-15,BlueDart,Delivered
ORD005352,2025-12-03,2025-12-03,Xpressbees,Delivered
ORD005353,2026-05-10,,Shadowfax,In Transit/Lost
ORD005354,2025-04-27,2025-04-30,Delhivery,Delivered
ORD005355,2025-11-25,2025-12-02,Shadowfax,Delivered
ORD005356,2025-09-03,2025-09-10,Delhivery,Delivered
ORD005357,2025-07-24,2025-07-24,Xpressbees,Delivered
ORD005359,2026-07-05,2026-07-07,Ekart,Delivered
ORD005360,2026-06-21,2026-06-22,Ekart,Delivered
ORD005361,2026-08-26,2026-08-26,BlueDart,Delivered
ORD005362,2025-08-18,2025-08-25,Ekart,Delivered
ORD005363,2025-12-09,2025-12-11,Delhivery,Delivered
ORD005364,2025-11-14,,Xpressbees,In Transit/Lost
ORD005365,2025-06-03,,Shadowfax,In Transit/Lost
ORD005366,2026-05-21,2026-05-21,Xpressbees,Delivered
ORD005367,2026-03-09,2026-03-12,Delhivery,Delivered
ORD005368,2025-10-19,2025-10-26,Shadowfax,Delivered
ORD005369,2026-09-09,,Ekart,In Transit/Lost
ORD005370,2026-01-17,2026-01-17,Shadowfax,Delivered
ORD005372,2025-06-09,2025-06-09,BlueDart,Delivered
ORD005373,2025-08-17,2025-08-17,Shadowfax,Delivered
ORD005374,2025-10-12,,Ekart,In Transit/Lost
ORD005375,2025-08-10,2025-08-13,BlueDart,Delivered
ORD005376,2025-05-15,,Xpressbees,In Transit/Lost
ORD005377,2026-07-03,,Shadowfax,In Transit/Lost
ORD005378,2025-12-28,2025-12-28,Shadowfax,Delivered
ORD005379,2025-09-08,2025-09-11,Shadowfax,Delivered
ORD005380,2025-10-27,,Ekart,In Transit/Lost
ORD005381,2025-04-26,2025-04-29,Shadowfax,Delivered
ORD005382,2026-08-23,,Xpressbees,In Transit/Lost
ORD005383,2025-05-20,2025-05-21,Xpressbees,Delivered
ORD005384,2026-07-24,2026-07-25,Xpressbees,Delivered
ORD005385,2025-08-07,2025-08-07,Xpressbees,Delivered
ORD005386,2025-08-01,2025-08-01,BlueDart,Delivered
ORD005387,2026-08-23,,Xpressbees,In Transit/Lost
ORD005388,2026-08-08,2026-08-09,Shadowfax,Delivered
ORD005389,2026-06-30,2026-07-02,Shadowfax,Delivered
ORD005390,2026-01-30,2026-01-30,Xpressbees,Delivered
ORD005391,2026-08-06,2026-08-07,Xpressbees,Delivered
ORD005393,2026-02-24,2026-02-24,Xpressbees,Delivered
ORD005394,2026-09-03,2026-09-10,Shadowfax,Delivered
ORD005395,2025-03-27,2025-03-27,Shadowfax,Delivered
ORD005397,2025-09-18,2025-09-20,Delhivery,Delivered
ORD005398,2026-03-30,2026-04-01,BlueDart,Delivered
ORD005399,2026-01-18,2026-01-21,Delhivery,Delivered
ORD005400,2026-01-24,2026-01-24,Xpressbees,Delivered
ORD005401,2025-03-24,2025-03-24,Xpressbees,Delivered
ORD005402,2025-07-08,2025-07-08,Shadowfax,Delivered
ORD005403,2025-05-21,2025-05-21,BlueDart,Delivered
ORD005404,2025-09-07,,BlueDart,In Transit/Lost
ORD005405,2026-05-09,2026-05-10,BlueDart,Delivered
ORD005406,2025-08-07,2025-08-07,Delhivery,Delivered
ORD005407,2026-06-01,2026-06-04,Xpressbees,Delivered
ORD005408,2026-02-05,2026-02-05,Ekart,Delivered
ORD005409,2026-02-28,2026-03-01,Xpressbees,Delivered
ORD005410,2026-03-19,2026-03-19,Shadowfax,Delivered
ORD005411,2026-08-24,2026-08-31,Ekart,Delivered
ORD005412,2026-01-24,,Xpressbees,In Transit/Lost
ORD005413,2025-10-03,2025-10-03,Delhivery,Delivered
ORD005414,2025-10-16,2025-10-16,Xpressbees,Delivered
ORD005415,2026-02-25,2026-02-28,BlueDart,Delivered
ORD005416,2026-07-16,2026-07-16,Xpressbees,Delivered
ORD005417,2025-09-17,2025-09-17,Shadowfax,Delivered
ORD005419,2025-10-02,,Delhivery,In Transit/Lost
ORD005420,2026-05-06,,Ekart,In Transit/Lost
ORD005421,2026-01-07,2026-01-08,Delhivery,Delivered
ORD005422,2025-12-16,2025-12-16,Delhivery,Delivered
ORD005423,2025-11-10,2025-11-10,BlueDart,Delivered
ORD005425,2026-03-30,,Shadowfax,In Transit/Lost
ORD005426,2025-05-20,2025-05-23,Xpressbees,Delivered
ORD005427,2026-07-19,2026-07-19,Xpressbees,Delivered
ORD005428,2025-07-28,2025-07-29,Shadowfax,Delivered
ORD005429,2026-07-03,2026-07-05,BlueDart,Delivered
ORD005430,2025-07-11,2025-07-11,Delhivery,Delivered
ORD005431,2025-11-01,2025-11-01,Ekart,Delivered
ORD005432,2026-09-12,2026-09-19,Ekart,Delivered
